TransactionID,Amount,CountryRisk,TransactionType,CustomerType,AccountAgeMonths,HasPriorSAR,RelatedPartiesCount,TransactionLocation,PurposeKnown,TransactionPattern,NarrativeRiskTerms,IsFraud
1127,11346,6,cash,foreign,87,0,4,domestic,1,round figures,cash-heavy,1
1128,45658,4,cash,business,19,0,3,domestic,1,normal,,1
1129,18481,5,wire,business,12,1,5,domestic,1,normal,,0
1130,36555,8,crypto,retail,15,0,2,domestic,1,frequent small,shell company,0
1131,92363,3,cash,non-profit,31,0,4,foreign,0,round figures,unusual pattern,0
1132,4118,3,cash,non-profit,43,0,5,domestic,0,frequent small,unusual pattern,0
1133,11402,4,crypto,business,101,0,4,domestic,1,round figures,unusual pattern,0
1134,67606,1,ACH,retail,37,0,4,domestic,1,structuring,third-party involvement,0
1135,41257,9,crypto,foreign,79,0,4,domestic,1,round figures,,0
1136,55017,8,crypto,foreign,29,1,2,domestic,1,round figures,shell company,0
1137,92838,8,ACH,business,114,0,5,domestic,1,frequent small,shell company,0
1138,96746,10,crypto,non-profit,107,0,1,domestic,1,normal,unusual pattern,0
1139,83222,6,cash,retail,26,0,1,domestic,1,round figures,third-party involvement,0
1140,24619,7,crypto,non-profit,108,0,2,domestic,1,normal,third-party involvement,0
1141,96909,6,ACH,foreign,2,0,2,foreign,0,round figures,unusual pattern,0
1142,87587,9,card,non-profit,84,0,4,domestic,0,frequent small,unusual pattern,0
1143,56919,3,crypto,foreign,15,0,5,foreign,1,round figures,,1
1144,81010,3,wire,retail,116,0,5,foreign,0,structuring,third-party involvement,0
1145,71424,3,cash,retail,4,0,3,domestic,1,round figures,shell company,0
1146,5508,10,cash,business,86,0,3,domestic,1,round figures,unusual pattern,1
1147,59479,3,wire,business,50,0,1,domestic,1,normal,,0
1148,25153,9,wire,non-profit,38,1,3,foreign,1,normal,shell company,1
1149,9546,4,crypto,retail,23,0,3,domestic,1,structuring,third-party involvement,0
1150,1022,7,wire,retail,59,0,1,domestic,0,round figures,unusual pattern,0
1151,98823,9,card,business,90,0,1,domestic,0,normal,unusual pattern,0
1152,51456,7,ACH,foreign,115,0,3,domestic,1,round figures,,0
1153,10889,9,wire,non-profit,75,1,5,domestic,1,frequent small,,0
1154,97820,3,wire,non-profit,28,0,3,domestic,1,frequent small,third-party involvement,0
1155,66756,4,card,business,66,0,4,domestic,1,structuring,unusual pattern,0
1156,44128,8,cash,retail,8,0,4,domestic,1,frequent small,,0
1157,64584,6,cash,business,29,0,4,domestic,1,normal,unusual pattern,0
1158,32254,5,crypto,business,11,0,2,domestic,1,normal,third-party involvement,0
1159,82970,4,card,business,101,0,4,domestic,1,structuring,unusual pattern,0
1160,2436,8,ACH,business,18,0,5,domestic,1,round figures,shell company,0
1161,67879,1,ACH,foreign,55,1,2,domestic,1,normal,unusual pattern,0
1162,19129,9,card,foreign,50,0,2,foreign,1,frequent small,cash-heavy,0
1163,59301,1,ACH,retail,14,0,4,domestic,1,normal,cash-heavy,0
1164,32365,8,cash,business,118,0,3,domestic,1,structuring,third-party involvement,0
1165,43972,4,ACH,foreign,74,0,1,domestic,1,frequent small,third-party involvement,0
1166,46297,9,ACH,retail,99,0,3,domestic,1,frequent small,third-party involvement,0
1167,55280,5,card,business,9,1,3,domestic,0,frequent small,shell company,0
1168,23810,3,card,non-profit,99,0,2,domestic,1,structuring,shell company,0
1169,29586,9,ACH,foreign,11,1,2,domestic,1,structuring,unusual pattern,0
1170,72007,9,wire,retail,63,0,2,domestic,1,round figures,,0
1171,71995,4,card,non-profit,108,0,5,domestic,1,round figures,cash-heavy,0
1172,64535,4,crypto,business,76,0,5,domestic,1,round figures,cash-heavy,0
1173,40731,8,crypto,business,67,0,1,domestic,1,structuring,cash-heavy,0
1174,20203,2,cash,business,53,0,2,domestic,0,frequent small,unusual pattern,0
1175,64872,9,ACH,foreign,39,0,4,domestic,1,frequent small,unusual pattern,0
1176,14482,6,wire,retail,78,0,2,foreign,1,normal,third-party involvement,1
1177,84391,9,cash,non-profit,56,0,5,domestic,1,round figures,,0
1178,3856,8,ACH,retail,28,1,2,domestic,1,frequent small,third-party involvement,0
1179,20709,7,card,foreign,75,0,5,domestic,1,frequent small,unusual pattern,0
1180,16578,1,crypto,retail,39,0,2,domestic,1,frequent small,shell company,1
1181,39766,3,wire,foreign,25,0,4,domestic,0,frequent small,third-party involvement,0
1182,75783,2,crypto,business,21,0,1,domestic,1,structuring,unusual pattern,0
1183,99197,5,card,non-profit,10,0,4,domestic,0,round figures,unusual pattern,0
1184,71415,5,ACH,business,43,1,5,domestic,1,frequent small,shell company,0
1185,77934,5,card,retail,15,0,3,domestic,1,frequent small,shell company,0
1186,14253,4,card,business,83,0,4,domestic,1,frequent small,shell company,0
1187,76425,5,crypto,non-profit,48,0,2,domestic,1,frequent small,,0
1188,13099,3,wire,business,86,0,1,domestic,0,normal,unusual pattern,0
1189,55418,1,card,non-profit,21,0,2,domestic,1,frequent small,shell company,0
1190,914,5,crypto,non-profit,60,0,2,foreign,1,frequent small,,0
1191,76177,9,wire,business,116,0,4,domestic,0,frequent small,cash-heavy,0
1192,90574,9,ACH,foreign,108,0,1,domestic,0,normal,cash-heavy,0
1193,2543,4,ACH,retail,96,0,3,domestic,1,structuring,cash-heavy,1
1194,76093,3,cash,foreign,50,0,2,domestic,0,normal,unusual pattern,0
1195,76016,1,crypto,foreign,23,0,1,domestic,1,frequent small,,0
1196,73419,2,wire,business,13,1,3,foreign,0,structuring,,1
1197,17468,8,card,retail,69,0,2,domestic,1,frequent small,cash-heavy,0
1198,15428,1,ACH,retail,4,1,1,domestic,0,structuring,third-party involvement,0
1199,57042,8,wire,foreign,92,0,4,domestic,1,frequent small,cash-heavy,0
1200,91851,7,crypto,business,78,0,2,domestic,1,frequent small,unusual pattern,1
1201,99231,8,cash,retail,72,0,2,domestic,1,structuring,cash-heavy,0
1202,27406,6,ACH,foreign,9,0,1,domestic,1,structuring,cash-heavy,0
1203,85551,9,wire,retail,115,0,2,domestic,1,frequent small,,0
1204,40015,3,wire,business,35,0,3,domestic,1,normal,cash-heavy,1
1205,37319,10,wire,business,101,0,2,domestic,0,normal,shell company,0
1206,80979,4,crypto,business,21,0,5,foreign,1,normal,shell company,1
1207,64744,6,crypto,retail,58,0,3,domestic,1,normal,third-party involvement,0
1208,60379,8,crypto,non-profit,18,0,1,domestic,1,structuring,unusual pattern,0
1209,53128,5,card,retail,97,0,3,domestic,0,structuring,unusual pattern,0
1210,226,3,wire,non-profit,72,1,5,domestic,1,normal,,0
1211,52429,6,ACH,business,115,0,5,foreign,1,round figures,unusual pattern,0
1212,27732,4,crypto,foreign,113,0,2,foreign,0,round figures,third-party involvement,1
1213,65410,9,crypto,non-profit,81,0,2,domestic,1,round figures,shell company,0
1214,55276,3,wire,business,43,0,4,domestic,1,frequent small,,1
1215,86166,4,crypto,business,95,0,3,domestic,1,normal,shell company,0
1216,44427,7,card,non-profit,98,0,4,domestic,0,frequent small,third-party involvement,0
1217,69004,7,card,foreign,6,0,5,domestic,1,structuring,,0
1218,3897,4,crypto,business,86,0,2,domestic,1,structuring,cash-heavy,0
1219,47982,6,wire,non-profit,78,0,2,domestic,0,round figures,unusual pattern,0
1220,13818,3,wire,foreign,67,0,2,foreign,1,round figures,third-party involvement,0
1221,34660,6,wire,foreign,12,0,1,domestic,1,structuring,,0
1222,76689,2,cash,business,100,0,5,domestic,0,round figures,shell company,0
1223,22216,8,crypto,retail,12,0,2,foreign,1,round figures,,0
1224,36344,2,wire,retail,109,0,5,domestic,1,structuring,cash-heavy,1
1225,1745,7,card,business,66,1,2,domestic,1,frequent small,third-party involvement,0
1226,47623,9,ACH,foreign,2,0,3,domestic,0,round figures,,0
1227,19356,1,ACH,business,15,0,5,domestic,1,frequent small,third-party involvement,0
1228,53273,8,wire,non-profit,23,0,4,foreign,1,round figures,third-party involvement,0
1229,37530,7,ACH,retail,29,0,1,domestic,0,normal,shell company,0
1230,39382,6,ACH,non-profit,81,1,4,domestic,1,frequent small,unusual pattern,1
1231,63474,6,cash,business,96,0,5,domestic,1,frequent small,cash-heavy,0
1232,68344,6,card,business,7,0,2,foreign,0,round figures,,0
1233,11794,9,card,foreign,94,0,5,foreign,1,frequent small,unusual pattern,0
1234,56364,2,cash,foreign,28,0,1,domestic,0,normal,shell company,0
1235,75160,1,cash,foreign,14,0,5,domestic,1,structuring,unusual pattern,0
1236,97516,6,ACH,non-profit,44,0,2,domestic,1,normal,third-party involvement,0
1237,57645,10,crypto,foreign,30,0,4,domestic,1,structuring,third-party involvement,0
1238,39324,8,ACH,business,81,0,3,domestic,1,normal,cash-heavy,1
1239,98045,3,cash,foreign,32,0,4,domestic,1,normal,,0
1240,13324,10,card,retail,110,0,2,domestic,1,frequent small,,0
1241,40838,1,ACH,foreign,70,1,2,domestic,0,normal,shell company,0
1242,25250,9,crypto,non-profit,115,0,1,domestic,1,round figures,cash-heavy,0
1243,63831,1,ACH,retail,88,0,5,foreign,1,round figures,,0
1244,49788,3,wire,retail,6,0,5,domestic,1,round figures,third-party involvement,0
1245,73609,8,ACH,retail,27,0,4,domestic,1,round figures,cash-heavy,1
1246,8677,3,cash,non-profit,82,0,3,foreign,1,frequent small,unusual pattern,0
1247,8170,4,card,business,88,0,3,domestic,1,round figures,cash-heavy,0
1248,8766,8,card,foreign,101,0,1,domestic,1,normal,cash-heavy,0
1249,57861,1,cash,retail,24,0,2,domestic,1,round figures,,0
1250,36468,6,wire,retail,102,0,1,domestic,1,frequent small,shell company,1
1251,6883,1,cash,retail,34,0,5,domestic,1,structuring,shell company,1
1252,42014,1,ACH,business,40,0,2,domestic,1,normal,,1
1253,70607,8,cash,business,47,1,1,domestic,0,normal,,0
1254,79126,4,cash,non-profit,79,0,4,domestic,1,frequent small,,0
1255,67626,1,wire,business,75,0,5,domestic,1,structuring,shell company,0
1256,70935,10,ACH,foreign,86,0,3,domestic,1,round figures,,0
1257,45865,7,crypto,non-profit,118,0,1,domestic,1,structuring,unusual pattern,0
1258,20056,5,crypto,non-profit,24,0,5,domestic,1,normal,unusual pattern,1
1259,87995,5,card,foreign,65,0,5,domestic,0,normal,third-party involvement,0
1260,46340,1,cash,foreign,18,0,3,domestic,1,normal,unusual pattern,1
1261,37248,10,card,foreign,44,0,3,domestic,1,structuring,cash-heavy,1
1262,94370,6,wire,non-profit,76,0,3,domestic,1,round figures,third-party involvement,1
1263,4857,9,crypto,non-profit,57,0,1,domestic,1,normal,unusual pattern,0
1264,19197,9,cash,non-profit,107,0,3,foreign,0,frequent small,cash-heavy,0
1265,10495,8,wire,foreign,28,0,4,domestic,1,round figures,unusual pattern,0
1266,16341,5,wire,foreign,104,0,5,domestic,1,normal,cash-heavy,0
1267,27796,1,cash,retail,71,0,3,domestic,1,round figures,,0
1268,70580,9,wire,business,23,0,5,domestic,1,frequent small,cash-heavy,0
1269,46263,1,cash,retail,85,0,2,domestic,1,structuring,,0
1270,19916,8,cash,foreign,34,0,2,domestic,0,normal,cash-heavy,0
1271,49940,5,ACH,non-profit,11,0,3,domestic,1,frequent small,cash-heavy,0
1272,52953,3,card,foreign,86,1,5,domestic,1,normal,unusual pattern,1
1273,25017,7,wire,business,106,0,2,foreign,1,normal,cash-heavy,0
1274,96831,7,wire,retail,35,0,3,domestic,1,structuring,unusual pattern,0
1275,21666,9,ACH,retail,116,0,5,foreign,1,structuring,cash-heavy,0
1276,75552,7,ACH,non-profit,93,0,3,domestic,1,round figures,shell company,0
1277,62923,3,ACH,retail,42,0,5,domestic,1,frequent small,third-party involvement,0
1278,20906,1,crypto,retail,28,0,2,domestic,1,frequent small,unusual pattern,0
1279,75620,8,crypto,foreign,82,0,3,domestic,0,structuring,unusual pattern,1
1280,1859,3,crypto,retail,78,0,2,foreign,1,normal,,0
1281,42049,8,cash,retail,82,0,3,domestic,1,round figures,shell company,0
1282,92474,8,wire,retail,92,0,1,domestic,1,structuring,,0
1283,2582,5,card,non-profit,24,0,2,domestic,1,round figures,shell company,0
1284,24542,1,cash,non-profit,8,0,2,domestic,1,round figures,shell company,0
1285,33819,10,wire,foreign,106,0,4,domestic,0,frequent small,cash-heavy,0
1286,58166,7,wire,retail,118,0,2,foreign,1,round figures,,1
1287,93601,10,ACH,non-profit,109,0,5,domestic,1,frequent small,third-party involvement,0
1288,2179,5,ACH,non-profit,53,0,3,domestic,1,normal,shell company,0
1289,2817,8,cash,foreign,72,0,1,domestic,1,normal,shell company,0
1290,59776,9,ACH,business,4,0,5,domestic,1,structuring,unusual pattern,0
1291,28052,7,wire,retail,91,0,5,domestic,0,normal,cash-heavy,0
1292,86544,7,ACH,non-profit,100,1,5,domestic,1,frequent small,third-party involvement,0
1293,42560,1,crypto,foreign,5,0,5,foreign,1,round figures,shell company,0
1294,90497,4,ACH,foreign,97,0,1,domestic,1,round figures,unusual pattern,0
1295,72947,2,wire,foreign,49,0,4,domestic,1,normal,,0
1296,93707,2,cash,non-profit,98,0,2,domestic,1,frequent small,shell company,0
1297,89206,2,card,retail,30,0,5,domestic,0,round figures,unusual pattern,0
1298,18549,4,ACH,business,72,0,2,domestic,1,normal,,0
1299,33636,1,wire,retail,103,0,2,domestic,0,frequent small,cash-heavy,0
1300,64177,4,card,foreign,63,0,5,domestic,0,frequent small,,0
1301,38358,2,card,foreign,47,1,4,domestic,1,round figures,shell company,0
1302,48402,5,crypto,business,26,0,2,domestic,1,structuring,third-party involvement,0
1303,28965,3,card,retail,57,0,3,domestic,1,structuring,,0
1304,6745,8,wire,foreign,37,0,2,foreign,0,frequent small,third-party involvement,0
1305,38100,4,wire,foreign,98,0,5,domestic,1,frequent small,third-party involvement,0
1306,26837,1,ACH,retail,7,0,1,foreign,1,normal,,1
1307,11585,1,ACH,foreign,40,0,2,domestic,1,frequent small,cash-heavy,0
1308,38665,10,ACH,retail,92,0,4,domestic,1,normal,,0
1309,25622,3,card,foreign,39,0,3,foreign,1,normal,unusual pattern,1
1310,65255,9,card,retail,62,0,3,foreign,1,normal,third-party involvement,1
1311,55268,7,crypto,business,103,0,1,domestic,1,frequent small,shell company,0
1312,52587,2,ACH,foreign,92,0,1,domestic,0,frequent small,third-party involvement,0
1313,12442,9,cash,business,78,0,2,domestic,1,normal,shell company,0
1314,40906,10,crypto,foreign,53,0,5,domestic,1,round figures,unusual pattern,0
1315,48870,2,cash,foreign,114,0,4,domestic,0,frequent small,unusual pattern,0
1316,78723,3,card,non-profit,102,0,3,domestic,1,structuring,unusual pattern,1
1317,99885,10,crypto,retail,4,0,1,domestic,0,round figures,,0
1318,75729,2,crypto,business,106,0,4,domestic,1,structuring,third-party involvement,0
1319,52703,3,wire,business,82,0,5,domestic,1,frequent small,shell company,0
1320,82074,6,card,business,108,0,3,domestic,1,round figures,unusual pattern,0
1321,26499,9,card,retail,112,0,3,foreign,1,frequent small,unusual pattern,0
1322,85482,9,crypto,non-profit,25,0,5,domestic,0,frequent small,shell company,0
1323,81344,7,card,business,7,0,3,foreign,1,round figures,third-party involvement,0
1324,76634,3,crypto,retail,102,0,5,domestic,1,frequent small,third-party involvement,0
1325,55206,4,wire,foreign,28,0,3,domestic,1,round figures,shell company,1
1326,30778,6,crypto,business,69,1,2,domestic,0,frequent small,cash-heavy,1
1327,76318,5,card,business,67,0,5,domestic,1,normal,third-party involvement,0
1328,63330,2,card,non-profit,108,0,4,domestic,0,structuring,shell company,1
1329,74155,6,crypto,business,95,0,2,domestic,1,normal,shell company,0
1330,56473,3,crypto,business,111,0,4,foreign,1,frequent small,unusual pattern,0
1331,31580,8,crypto,foreign,106,0,3,domestic,1,frequent small,shell company,0
1332,85330,2,ACH,retail,20,0,4,domestic,1,frequent small,,0
1333,68936,1,card,retail,83,0,2,domestic,1,normal,unusual pattern,0
1334,72358,9,card,non-profit,112,0,5,domestic,1,frequent small,unusual pattern,0
1335,40086,3,ACH,foreign,11,0,1,domestic,1,round figures,third-party involvement,0
1336,24260,1,crypto,retail,104,0,4,foreign,1,structuring,cash-heavy,0
1337,85695,7,wire,foreign,67,1,1,domestic,1,frequent small,third-party involvement,0
1338,79211,10,crypto,retail,87,0,4,domestic,1,frequent small,,0
1339,65029,5,crypto,foreign,7,0,4,domestic,1,structuring,unusual pattern,0
1340,73606,5,ACH,non-profit,23,0,5,domestic,1,structuring,unusual pattern,1
1341,35011,1,card,business,61,0,3,domestic,1,structuring,shell company,0
1342,87227,9,crypto,non-profit,71,1,2,domestic,0,normal,cash-heavy,0
1343,31921,7,card,retail,110,0,2,domestic,0,normal,cash-heavy,0
1344,75139,8,cash,non-profit,34,0,2,domestic,1,frequent small,shell company,0
1345,60635,9,card,business,106,0,3,domestic,1,structuring,,0
1346,84558,6,wire,non-profit,19,0,1,domestic,0,frequent small,cash-heavy,0
1347,12275,5,wire,retail,58,0,2,domestic,1,frequent small,unusual pattern,0
1348,54871,6,crypto,retail,9,0,1,domestic,1,frequent small,,0
1349,87025,2,card,non-profit,48,1,3,domestic,1,normal,third-party involvement,0
1350,66458,4,crypto,business,115,1,3,domestic,1,structuring,third-party involvement,0
1351,17427,3,ACH,non-profit,82,1,5,foreign,1,frequent small,,0
1352,47157,7,wire,business,41,0,2,domestic,0,normal,unusual pattern,0
1353,6250,9,crypto,foreign,48,0,5,domestic,1,round figures,third-party involvement,0
1354,4525,5,ACH,business,45,0,2,domestic,1,round figures,unusual pattern,0
1355,16132,6,crypto,foreign,106,0,3,domestic,1,frequent small,shell company,1
1356,2298,10,card,non-profit,25,0,3,foreign,1,frequent small,cash-heavy,0
1357,60600,2,card,business,116,0,4,domestic,1,structuring,,0
1358,53494,3,card,foreign,78,0,4,domestic,1,structuring,cash-heavy,0
1359,20179,3,card,foreign,108,0,3,domestic,1,frequent small,shell company,0
1360,36320,9,cash,foreign,25,1,3,domestic,0,normal,third-party involvement,1
1361,41974,7,ACH,retail,19,0,1,domestic,1,frequent small,unusual pattern,0
1362,13959,8,ACH,non-profit,39,1,1,domestic,1,structuring,unusual pattern,0
1363,50560,10,card,foreign,119,0,5,domestic,1,structuring,shell company,1
1364,31519,9,cash,business,79,0,4,domestic,1,normal,,1
1365,8805,6,card,foreign,80,0,4,foreign,1,frequent small,cash-heavy,0
1366,42980,4,cash,retail,27,0,3,domestic,0,structuring,third-party involvement,0
1367,23336,1,card,non-profit,104,1,3,domestic,0,frequent small,,0
1368,88055,8,wire,retail,74,0,5,foreign,1,structuring,shell company,0
1369,85614,7,wire,retail,63,0,4,domestic,1,round figures,shell company,1
1370,15458,2,crypto,retail,68,0,1,domestic,1,round figures,unusual pattern,0
1371,99813,8,card,business,115,0,2,domestic,1,round figures,third-party involvement,0
1372,95014,5,ACH,non-profit,19,0,5,domestic,1,structuring,,0
1373,77018,7,crypto,non-profit,28,1,2,domestic,0,normal,unusual pattern,0
1374,14696,4,wire,business,85,0,1,domestic,1,round figures,third-party involvement,0
1375,33672,5,card,non-profit,111,0,1,domestic,1,structuring,cash-heavy,0
1376,78857,8,crypto,retail,78,0,2,foreign,1,frequent small,cash-heavy,0
1377,1379,1,card,non-profit,33,0,5,domestic,1,round figures,unusual pattern,0
1378,63297,1,wire,business,112,0,2,domestic,1,normal,,1
1379,62616,4,crypto,retail,10,1,5,domestic,1,normal,third-party involvement,0
1380,7183,3,wire,business,83,0,5,domestic,1,normal,cash-heavy,0
1381,17871,10,cash,foreign,30,0,3,domestic,1,frequent small,cash-heavy,0
1382,30075,2,wire,retail,22,0,4,domestic,1,frequent small,,0
1383,45748,3,card,retail,3,0,4,domestic,1,normal,unusual pattern,0
1384,48385,1,ACH,non-profit,101,0,1,foreign,1,normal,shell company,0
1385,19163,1,wire,retail,105,0,3,domestic,0,normal,third-party involvement,0
1386,67742,6,ACH,business,82,0,4,domestic,1,frequent small,cash-heavy,0
1387,90193,5,cash,non-profit,75,0,5,foreign,1,frequent small,shell company,0
1388,86243,8,crypto,foreign,48,0,5,domestic,1,structuring,,0
1389,37699,2,crypto,business,2,0,2,domestic,1,round figures,unusual pattern,1
1390,52020,4,ACH,foreign,76,0,2,domestic,1,frequent small,third-party involvement,0
1391,28629,8,crypto,foreign,54,0,5,domestic,1,normal,,1
1392,36054,6,wire,foreign,6,0,5,foreign,1,round figures,unusual pattern,0
1393,27956,1,ACH,retail,107,0,2,domestic,1,frequent small,,0
1394,2673,4,card,business,40,0,4,domestic,1,round figures,cash-heavy,0
1395,78444,1,wire,business,108,0,1,domestic,1,structuring,cash-heavy,0
1396,35467,2,wire,retail,93,1,2,domestic,0,frequent small,shell company,0
1397,99708,5,wire,non-profit,94,0,4,domestic,1,normal,,0
1398,60874,8,card,foreign,2,0,4,domestic,1,normal,cash-heavy,0
1399,23852,8,cash,business,73,1,4,domestic,1,structuring,unusual pattern,0
1400,55129,3,crypto,retail,111,0,3,domestic,1,structuring,shell company,0
1401,17785,4,ACH,foreign,2,0,3,domestic,1,structuring,third-party involvement,0
1402,51793,10,cash,non-profit,93,0,4,domestic,0,structuring,,0
1403,56061,6,ACH,non-profit,97,0,5,domestic,0,structuring,cash-heavy,0
1404,77008,10,crypto,foreign,74,0,3,foreign,1,frequent small,unusual pattern,0
1405,74632,3,card,non-profit,98,0,2,foreign,1,frequent small,,0
1406,82094,2,wire,business,108,0,3,domestic,1,round figures,unusual pattern,0
1407,56233,6,wire,business,55,1,5,foreign,1,structuring,shell company,0
1408,97525,5,card,business,72,0,1,domestic,1,normal,cash-heavy,0
1409,61368,10,cash,non-profit,101,0,3,domestic,0,normal,cash-heavy,0
1410,92301,5,cash,business,118,0,4,domestic,1,structuring,shell company,0
1411,38343,10,ACH,retail,60,0,4,domestic,1,structuring,unusual pattern,0
1412,57484,5,card,business,97,0,4,domestic,1,structuring,,1
1413,31753,10,cash,business,111,0,1,domestic,1,structuring,unusual pattern,0
1414,26757,5,card,non-profit,6,0,5,foreign,1,structuring,,0
1415,40052,3,crypto,business,108,0,2,domestic,1,normal,shell company,0
1416,22280,7,wire,foreign,104,0,5,domestic,1,round figures,third-party involvement,0
1417,97532,6,wire,retail,109,0,1,domestic,1,structuring,,0
1418,78511,4,wire,non-profit,19,0,4,domestic,1,structuring,cash-heavy,0
1419,1722,2,card,retail,96,0,5,domestic,1,structuring,cash-heavy,0
1420,48856,9,card,foreign,27,0,2,domestic,1,frequent small,cash-heavy,0
1421,40909,1,ACH,non-profit,1,0,4,domestic,1,normal,unusual pattern,0
1422,16825,4,wire,non-profit,107,0,2,domestic,1,normal,unusual pattern,0
1423,61496,1,ACH,business,116,0,3,domestic,1,round figures,unusual pattern,0
1424,51326,6,wire,retail,33,0,2,domestic,1,frequent small,cash-heavy,0
1425,81282,4,ACH,foreign,40,0,4,domestic,1,frequent small,,0
1426,82665,5,ACH,foreign,32,0,3,domestic,1,frequent small,cash-heavy,0
1427,29502,5,crypto,non-profit,69,0,4,domestic,1,round figures,,0
1428,4363,9,ACH,business,17,0,4,foreign,1,round figures,unusual pattern,0
1429,96623,1,card,non-profit,8,0,3,domestic,0,round figures,third-party involvement,0
1430,46928,2,ACH,non-profit,57,0,2,foreign,1,frequent small,unusual pattern,0
1431,48024,6,wire,non-profit,42,0,1,foreign,1,normal,shell company,0
1432,74282,5,ACH,non-profit,98,0,1,domestic,1,frequent small,,0
1433,93165,7,cash,foreign,9,0,1,domestic,1,round figures,third-party involvement,0
1434,59152,3,wire,foreign,87,0,1,foreign,1,frequent small,unusual pattern,0
1435,11764,3,cash,non-profit,35,0,5,foreign,1,structuring,third-party involvement,0
1436,35837,10,wire,non-profit,114,0,1,domestic,1,frequent small,cash-heavy,0
1437,89663,2,card,business,71,0,3,domestic,1,frequent small,,0
1438,29473,3,card,non-profit,79,0,1,domestic,1,normal,shell company,0
1439,36497,10,card,foreign,53,0,4,domestic,0,normal,cash-heavy,0
1440,86245,1,cash,retail,54,0,1,domestic,1,normal,third-party involvement,0
1441,38809,5,crypto,foreign,84,0,2,domestic,1,structuring,unusual pattern,0
1442,61220,5,wire,business,114,0,3,domestic,0,normal,,0
1443,19350,7,card,foreign,25,0,3,domestic,0,structuring,shell company,0
1444,21272,4,wire,retail,67,0,5,domestic,1,round figures,unusual pattern,0
1445,11655,3,cash,non-profit,62,0,4,domestic,1,normal,shell company,0
1446,87510,1,crypto,retail,55,1,3,domestic,1,frequent small,,0
1447,78717,8,cash,non-profit,46,0,2,foreign,1,frequent small,third-party involvement,0
1448,53376,3,wire,non-profit,24,0,1,domestic,0,structuring,shell company,0
1449,57592,2,crypto,foreign,98,0,3,domestic,1,normal,,0
1450,53102,4,crypto,foreign,46,0,2,domestic,1,frequent small,shell company,0
1451,89699,3,cash,foreign,22,0,1,domestic,0,round figures,unusual pattern,0
1452,72455,1,card,business,11,0,5,domestic,1,normal,shell company,1
1453,91348,3,wire,foreign,48,0,3,domestic,1,round figures,unusual pattern,0
1454,24862,2,ACH,business,8,0,3,domestic,0,frequent small,unusual pattern,0
1455,11146,8,ACH,foreign,39,0,2,domestic,0,normal,,0
1456,97099,6,cash,non-profit,107,0,4,domestic,0,structuring,cash-heavy,0
1457,28869,9,wire,business,35,1,5,domestic,1,frequent small,shell company,0
1458,53402,8,wire,retail,49,0,4,foreign,1,round figures,third-party involvement,0
1459,23250,10,cash,business,46,0,3,domestic,1,normal,unusual pattern,0
1460,68347,3,wire,business,38,0,4,domestic,1,round figures,cash-heavy,0
1461,4953,5,card,retail,8,0,1,domestic,0,round figures,unusual pattern,0
1462,94713,7,cash,business,54,0,5,domestic,1,structuring,cash-heavy,0
1463,89499,5,card,non-profit,37,0,4,domestic,1,structuring,cash-heavy,0
1464,21892,8,wire,foreign,91,0,1,domestic,1,frequent small,third-party involvement,0
1465,59229,5,cash,retail,92,0,2,domestic,1,structuring,cash-heavy,0
1466,74578,1,wire,foreign,40,0,4,domestic,1,structuring,third-party involvement,0
1467,67398,5,cash,non-profit,34,0,5,foreign,1,frequent small,,0
1468,32087,4,wire,retail,96,1,1,domestic,1,frequent small,unusual pattern,0
1469,15950,6,card,foreign,79,0,4,domestic,1,frequent small,third-party involvement,1
1470,12212,3,card,foreign,108,0,2,domestic,0,frequent small,unusual pattern,0
1471,24158,5,wire,non-profit,17,0,4,foreign,1,round figures,shell company,0
1472,45520,2,cash,foreign,33,0,1,foreign,1,round figures,,0
1473,38990,6,ACH,non-profit,47,0,4,domestic,1,frequent small,shell company,1
1474,66117,6,card,business,110,0,5,domestic,0,frequent small,shell company,0
1475,47404,5,card,non-profit,52,0,3,domestic,1,normal,cash-heavy,0
1476,33021,6,ACH,business,118,0,1,domestic,1,normal,cash-heavy,1
1477,1624,7,wire,retail,80,0,1,domestic,1,normal,shell company,0
1478,15148,5,cash,foreign,93,0,1,domestic,1,structuring,cash-heavy,0
1479,35211,1,wire,non-profit,9,0,1,domestic,1,round figures,unusual pattern,1
1480,38004,8,crypto,non-profit,33,0,4,foreign,1,round figures,cash-heavy,0
1481,55012,4,card,foreign,60,0,5,foreign,1,normal,shell company,0
1482,34108,9,crypto,foreign,113,0,2,domestic,0,normal,cash-heavy,0
1483,160,10,card,retail,93,1,5,domestic,1,round figures,cash-heavy,0
1484,74766,6,card,retail,77,1,1,foreign,1,structuring,third-party involvement,0
1485,83659,1,crypto,non-profit,21,0,4,domestic,1,normal,third-party involvement,0
1486,55437,3,crypto,retail,58,0,4,domestic,1,frequent small,shell company,1
1487,13450,3,wire,business,85,0,1,domestic,1,normal,unusual pattern,0
1488,24454,10,crypto,retail,69,0,4,domestic,1,round figures,,0
1489,45286,4,wire,retail,10,0,1,domestic,1,round figures,,0
1490,28245,6,wire,non-profit,6,0,5,domestic,1,normal,shell company,0
1491,34120,7,wire,business,115,0,3,domestic,1,normal,unusual pattern,0
1492,86223,10,card,retail,13,0,4,domestic,1,frequent small,unusual pattern,1
